max_rpm,s20,s30,s40,s50,s60,s70,s80,s90,s100,s110,s120,s130,s140,s150,path,fee,duration(min),root_dist(km)
2348.4,575,597,253,464,369,157,72,0,0,0,0,0,0,0,"동서고가로,번영로,해운대로",38510,34,30
2301.79,309,343,329,187,216,852,56,239,0,0,0,0,0,0,"중앙고속도로(삼락-대동),부산외곽순환고속도로,웅상대로",59740,38,41
1050.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"공항앞길,-,-",4550,1,0.022
2566.2,108,74,173,82,160,172,70,361,294,50,0,0,0,0,"공항로,남해제2고속도로지선,남해고속도로",45810,25,32
1465.85,9,0,0,0,0,0,0,0,0,0,0,0,0,0,"공항앞길,공항진입로,-",4550,1,0.352
2696.76,166,193,348,507,417,466,149,106,35,0,0,0,0,0,"중앙고속도로(삼락-대동),부산외곽순환고속도로,동해고속도로(부산-울산)",62660,34,43
1916.25,28,36,0,0,0,0,0,0,0,0,0,0,0,0,"공항로811번가길,공항로791번길,공항로811번나길",4550,3,1.5
963.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-,-,-",4550,1,0.008
2551.02,156,211,304,124,60,34,8,0,0,0,0,0,0,0,"공항진입로,공항로,낙동북로",18090,17,12
3557.4,350,299,240,181,232,162,262,188,139,0,0,0,0,0,"공항로,중앙고속도로(삼락-대동),중앙고속도로지선",34070,23,23
1518.72,21,15,0,0,0,0,0,0,0,0,0,0,0,0,"공항로811번길,공항진입로,-",4550,1,0.399
1479.8,119,17,0,0,0,0,0,0,0,0,0,0,0,0,"공항진입로,공항로811번길,공항앞길",4550,3,1.1
2018.8,139,59,77,10,9,0,0,0,0,0,0,0,0,0,"공항앞길,공항로811번나길,공항로791번길",4550,3,1.2
2812.7,468,232,268,359,218,234,17,9,0,0,0,0,0,0,"공항로,남해제2고속도로지선,보수대로",24710,25,18
2967.43,42,38,83,42,35,27,22,13,0,0,0,0,0,0,"공항앞길,-,-",4550,1,0.11800000000000001
1878.12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,"공항앞길,-,-",4550,1,0.11800000000000001
1887.48,141,240,178,185,126,329,216,0,0,0,0,0,0,0,"남해제2고속도로지선,학감대로,보수대로",21190,22,16
4053.24,96,84,110,153,301,157,79,152,0,4,0,0,0,0,"남해제2고속도로지선,동서고가로,충장대로",27950,23,21
1153.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-,-,-",4550,1,0.001
1547.06,170,0,0,0,0,0,0,0,0,0,0,0,0,0,"공항앞길,-,-",4550,1,0.467
1630.0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,"공항앞길,공항진입로,-",4550,1,0.323
968.4812622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"공항앞길,공항진입로,-",4550,1,0.441
2049.2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,"공항진입로,공항앞길,-",4550,1,0.633
2829.84,123,159,217,144,232,100,23,18,0,0,0,0,0,0,"남해제2고속도로지선,학감대로,보수대로",20490,22,15
1715.99,36,0,0,0,0,0,0,0,0,0,0,0,0,0,"공항앞길,공항로811번나길,-",4550,1,0.584
2419.47,254,267,287,441,270,67,39,10,0,0,0,0,0,0,"남해제2고속도로지선,동서고가로,황령대로",28950,24,22
2134.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"공항앞길,-,-",4550,1,0.109
2069.25,219,157,354,264,252,310,304,231,61,0,0,0,0,0,"중앙고속도로(삼락-대동),중앙고속도로지선,경부고속도로",52450,34,36
1680.64,13,0,0,0,0,0,0,0,0,0,0,0,0,0,"공항앞길,-,-",4550,1,0.095
2361.95,26,37,20,55,17,12,0,0,0,0,0,0,0,0,"공항앞길,-,-",4550,1,0.034
2214.93,49,9,96,0,15,14,0,0,0,0,0,0,0,0,"공항앞길,-,-",4550,1,0.074
1687.0,5,6,0,0,0,0,0,0,0,0,0,0,0,0,"공항앞길,공항진입로,-",4550,1,0.34800000000000003
1921.02,12,0,0,0,0,0,0,0,0,0,0,0,0,0,"공항앞길,-,-",4550,1,0.07200000000000001
2721.3,112,162,149,185,211,5,17,235,219,23,6,0,0,0,"공항로,낙동북로,동서대로",29960,24,21
1680.956543,12,0,0,0,0,0,0,0,0,0,0,0,0,0,"공항진입로,공항앞길,-",4550,1,0.633
1928.82,282,551,433,256,187,47,43,0,0,0,0,0,0,0,"공항진입로,공항로,강변대로",13570,11,9.1
990.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-,-,-",4550,1,0.013000000000000001
2568.0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,"공항앞길,-,-",4550,1,0.11800000000000001
3082.0,273,378,240,448,361,476,45,67,211,0,0,0,0,0,"남해제2고속도로지선,금관대로,해원로",53590,36,38
1975.88,177,358,282,61,103,98,0,0,0,0,0,0,0,0,"공항로,낙동북로,김해대로",20110,18,14
2259.3,325,234,208,344,115,99,25,0,0,0,0,0,0,0,"공항로,낙동북로,김해대로",25630,22,18
1383.12,8,0,0,0,0,0,0,0,0,0,0,0,0,0,"공항앞길,-,-",4550,1,0.101
1905.38,43,74,3,69,0,0,0,0,0,0,0,0,0,0,"-,-,-",4550,1,0.025
1795.2,91,29,61,6,13,0,0,0,0,0,0,0,0,0,"공항앞길,-,-",4550,1,0.018000000000000002
2555.86,150,296,230,84,45,7,8,0,0,0,0,0,0,0,"-,-,-",4550,1,0.025
2320.92,52,50,40,52,0,0,0,0,0,0,0,0,0,0,"공항앞길,-,-",4550,1,0.069
2209.0,78,209,25,10,23,0,0,0,0,0,0,0,0,0,"공항앞길,-,-",4550,1,0.057
1519.62,34,122,41,0,0,0,0,0,0,0,0,0,0,0,"-,-,-",4550,1,0.001
2591.66,94,170,133,99,9,9,2,0,0,0,0,0,0,0,"-,-,-",4550,1,0.018000000000000002
2168.53,50,54,72,15,0,0,0,0,0,0,0,0,0,0,"-,-,-",4550,1,0.025
2931.96,185,196,197,85,32,10,0,0,0,0,0,0,0,0,"-,-,-",4550,1,0.025
3470.0,68,127,93,83,36,12,7,0,0,0,0,0,0,0,"-,-,-",4550,1,0.018000000000000002
2067.21,12,21,47,11,0,0,0,0,0,0,0,0,0,0,"공항앞길,공항진입로,-",4550,2,1.2
2886.0,103,73,116,219,453,244,221,151,296,324,32,0,0,0,"중앙고속도로(삼락-대동),중앙고속도로지선,경부고속도로",72240,38,50
3220.81,22,20,22,4,3,3,0,8,0,0,0,0,0,0,"공항진입로,-,-",4550,1,0.644
1617.96,73,28,35,0,0,0,0,0,0,0,0,0,0,0,"공항진입로,공항로811번길,공항앞길",4550,1,0.617
2288.66,190,380,447,473,303,106,40,0,0,0,0,0,0,0,"남해제2고속도로지선,보수대로,해양로",32070,36,24
1687.71,13,0,0,0,0,0,0,0,0,0,0,0,0,0,"공항앞길,공항진입로,-",4550,1,0.323
1522.8,60,22,0,0,0,0,0,0,0,0,0,0,0,0,"공항앞길,공항로811번길,-",4550,2,0.6970000000000001
1322.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"공항진입로,공항로811번길,-",4550,1,0.606
858.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-,-,-",4550,1,0.05
1105.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"공항진입로,공항로811번길,-",4550,1,0.624
1950.01,47,23,0,0,0,0,0,0,0,0,0,0,0,0,"공항로811번길,공항진입로,-",4550,1,0.578
1342.947021,7,0,0,0,0,0,0,0,0,0,0,0,0,0,"공항앞길,-,-",4550,1,0.092
1960.4,41,8,39,0,0,0,0,0,0,0,0,0,0,0,"공항앞길,공항진입로,-",4550,2,0.781
1975.05,73,22,10,11,0,0,0,0,0,0,0,0,0,0,"공항로811번가길,공항로791번길,공항로811번나길",4550,3,1.5
1644.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-,-,-",4550,1,0.008
2251.44,52,66,57,51,14,65,36,0,0,0,0,0,0,0,"공항진입로,공항로,체육공원로",8990,6,5.2
1474.398071,13,0,0,0,0,0,0,0,0,0,0,0,0,0,"공항앞길,-,-",4550,1,0.109
1494.6,20,32,25,0,0,0,0,0,0,0,0,0,0,0,"공항앞길,공항앞길163번길,-",4550,1,0.679
1475.35,7,0,0,0,0,0,0,0,0,0,0,0,0,0,"공항진입로,공항앞길,-",4550,1,0.633
969.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"공항앞길,-,-",4550,1,0.057
2255.89,194,243,265,219,14,187,34,0,0,0,0,0,0,0,"공항로,남해제2고속도로지선,동서고가로",21090,19,15
1550.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"공항앞길,-,-",4550,1,0.11900000000000001
1333.08,12,0,0,0,0,0,0,0,0,0,0,0,0,0,"공항앞길,-,-",4550,1,0.14100000000000001
845.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"공항앞길,공항진입로,-",4550,1,0.432
1705.68,7,0,0,0,0,0,0,0,0,0,0,0,0,0,"공항앞길,-,-",4550,1,0.109
1522.0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,"공항앞길,공항진입로,-",4550,1,0.34600000000000003
978.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"공항진입로,공항앞길,-",4550,2,0.649
1594.36,20,55,29,5,0,0,0,0,0,0,0,0,0,0,"공항진입로,공항로811번가길,공항로811번나길",4550,3,1.5
2697.44,81,91,58,89,19,5,7,0,0,0,0,0,0,0,"-,-,-",4550,1,0.001
1793.52,66,106,36,0,0,0,0,0,0,0,0,0,0,0,"-,-,-",4550,1,0.025
2064.7,6,34,36,12,0,0,0,0,0,0,0,0,0,0,"-,-,-",4550,1,0.001
2063.43,50,38,40,47,7,0,0,0,0,0,0,0,0,0,"공항앞길,-,-",4550,1,0.023
2562.0,47,28,18,59,3,5,5,0,0,0,0,0,0,0,"공항앞길,-,-",4550,1,0.051000000000000004
2554.96,21,30,69,27,15,0,0,0,0,0,0,0,0,0,"공항앞길,-,-",4550,1,0.023
1791.24,85,39,51,17,0,0,0,0,0,0,0,0,0,0,"-,-,-",4550,1,0.018000000000000002
2085.65,28,27,69,37,11,0,0,0,0,0,0,0,0,0,"-,-,-",4550,1,0.025
3253.14,131,139,135,187,56,14,0,0,0,0,0,0,0,0,"공항앞길,-,-",4550,1,0.018000000000000002
2598.69,66,120,94,14,14,4,6,0,0,0,0,0,0,0,"-,-,-",4550,1,0.018000000000000002
2251.8,71,54,66,5,0,0,0,0,0,0,0,0,0,0,"-,-,-",4550,1,0.001
966.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"공항앞길,-,-",4550,1,0.025
2281.24,86,95,85,49,0,0,0,0,0,0,0,0,0,0,"공항앞길,-,-",4550,1,0.057
1975.05,109,77,57,110,13,0,0,0,0,0,0,0,0,0,"-,-,-",4550,1,0.025
1635.9,28,66,25,41,8,0,0,0,0,0,0,0,0,0,"-,-,-",4550,1,0.001
2464.49,80,131,112,31,0,0,0,0,0,0,0,0,0,0,"-,-,-",4550,1,0.025
2081.15,30,58,68,28,0,0,0,0,0,0,0,0,0,0,"-,-,-",4550,1,0.025
2217.06,99,93,99,84,6,0,0,0,0,0,0,0,0,0,"-,-,-",4550,1,0.018000000000000002
2084.5,31,36,28,77,0,0,0,0,0,0,0,0,0,0,"공항앞길85번길,공항앞길,-",4550,1,0.209
2282.18,58,18,40,53,5,0,0,0,0,0,0,0,0,0,"공항앞길,-,-",4550,1,0.074
1954.26,55,33,55,37,0,0,0,0,0,0,0,0,0,0,"공항앞길,-,-",4550,1,0.052000000000000005
1750.33,49,45,91,0,0,0,0,0,0,0,0,0,0,0,"공항앞길,-,-",4550,1,0.052000000000000005
1786.95,104,44,57,0,0,0,0,0,0,0,0,0,0,0,"공항앞길,-,-",4550,1,0.052000000000000005
1999.0,36,99,51,9,0,0,0,0,0,0,0,0,0,0,"-,-,-",4550,1,0.025
1992.73,108,37,22,11,11,0,0,0,0,0,0,0,0,0,"공항앞길,-,-",4550,1,0.023
2122.01,103,28,200,16,10,0,0,0,0,0,0,0,0,0,"-,-,-",4550,1,0.025
1501.76,12,0,0,0,0,0,0,0,0,0,0,0,0,0,"공항앞길,-,-",4550,1,0.17300000000000001
1411.41,8,6,0,0,0,0,0,0,0,0,0,0,0,0,"공항앞길,-,-",4550,1,0.17
1857.39,46,47,49,44,0,0,0,0,0,0,0,0,0,0,"공항앞길,-,-",4550,1,0.023
2789.6,107,109,50,114,7,0,0,0,0,0,0,0,0,0,"-,-,-",4550,1,0.001
2658.7,185,254,158,60,16,0,0,0,0,0,0,0,0,0,"-,-,-",4550,1,0.001
1912.32,29,52,38,46,17,0,0,0,0,0,0,0,0,0,"공항앞길,-,-",4550,1,0.08600000000000001
2365.3,65,80,98,51,12,0,0,0,0,0,0,0,0,0,"-,-,-",4550,1,0.018000000000000002
1909.62,23,89,70,12,0,0,0,0,0,0,0,0,0,0,"-,-,-",4550,1,0.026000000000000002
1921.0,58,82,49,0,0,0,0,0,0,0,0,0,0,0,"-,-,-",4550,1,0.026000000000000002
2975.266113,28,73,52,19,4,4,0,0,0,0,0,0,0,0,"공항앞길,-,-",4550,1,0.074
1555.05,22,6,53,0,0,0,0,0,0,0,0,0,0,0,"공항앞길,공항진입로,-",4550,2,0.753
1320.06,72,0,0,0,0,0,0,0,0,0,0,0,0,0,"공항진입로,공항로811번가길,공항로811번나길",4550,3,1.5
1661.52,52,24,80,28,0,0,0,0,0,0,0,0,0,0,"공항앞길,-,-",4550,1,0.023
2150.0,30,26,75,33,8,0,0,0,0,0,0,0,0,0,"-,-,-",4550,1,0.025
2323.563965,16,24,54,20,5,7,13,0,0,0,0,0,0,0,"-,-,-",4550,1,0.025
2284.7,33,46,40,30,0,18,0,0,0,0,0,0,0,0,"-,-,-",4550,1,0.025
2211.3,30,26,54,30,15,5,0,0,0,0,0,0,0,0,"-,-,-",4550,1,0.025
1896.3,23,27,14,46,3,13,15,0,0,0,0,0,0,0,"-,-,-",4550,1,0.008
2203.3,47,53,2,39,39,0,0,0,0,0,0,0,0,0,"-,-,-",4550,1,0.025
1749.33,7,46,56,7,17,19,0,0,0,0,0,0,0,0,"-,-,-",4550,1,0.025
2674.097656,96,89,86,55,20,0,0,0,0,0,0,0,0,0,"-,-,-",4550,1,0.025
2177.56,205,152,113,66,8,17,7,0,0,0,0,0,0,0,"공항앞길,-,-",4550,1,0.023
1667.16,103,37,72,5,0,0,0,0,0,0,0,0,0,0,"-,-,-",4550,1,0.025
2153.32,22,21,86,30,14,0,0,0,0,0,0,0,0,0,"-,-,-",4550,1,0.018000000000000002
2860.68,247,317,186,226,29,11,0,0,0,0,0,0,0,0,"공항앞길,-,-",4550,1,0.025
2865.61,172,170,112,38,16,19,6,0,0,0,0,0,0,0,"-,-,-",4550,1,0.025
2618.88,202,152,179,56,11,0,0,0,0,0,0,0,0,0,"공항앞길,공항진입로,-",4550,2,0.781
2512.86,189,136,132,24,36,21,0,0,0,0,0,0,0,0,"공항로811번가길,공항로791번길,공항로811번나길",4550,3,1.5
2572.47,362,519,324,140,25,8,0,0,0,0,0,0,0,0,"공항앞길,-,-",4550,1,0.052000000000000005
2643.3,67,133,44,37,18,17,0,0,0,0,0,0,0,0,"-,-,-",4550,1,0.025
1635.9,78,136,131,33,0,0,0,0,0,0,0,0,0,0,"공항앞길,-,-",4550,1,0.024
2226.0,36,62,12,74,0,0,0,0,0,0,0,0,0,0,"공항앞길,-,-",4550,1,0.023
1921.32,56,95,62,0,0,0,0,0,0,0,0,0,0,0,"-,-,-",4550,1,0.026000000000000002
810.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"공항앞길,-,-",4550,1,0.026000000000000002
1726.4,90,106,57,13,10,0,0,0,0,0,0,0,0,0,"공항앞길,공항로811번나길,공항로791번길",4550,2,0.973
2437.76,57,52,106,15,16,0,0,0,0,0,0,0,0,0,"공항로,유통단지1로58번길,공항앞길",5950,5,2.8
2372.28,6,15,0,26,4,0,0,0,0,0,0,0,0,0,"공항앞길,공항진입로,-",4550,2,0.649
2232.45,5,3,10,0,0,0,0,0,0,0,0,0,0,0,"공항진입로,-,-",4550,1,0.127
2376.15,100,75,40,30,30,0,0,0,0,0,0,0,0,0,"공항로811번가길,공항로791번길,공항로811번나길",4550,3,1.5
2310.8,44,87,17,10,31,0,0,0,0,0,0,0,0,0,"-,-,-",4550,1,0.025
2244.2,38,68,27,42,0,0,0,0,0,0,0,0,0,0,"-,-,-",4550,1,0.025
2873.425781,48,55,20,62,1,0,0,0,0,0,0,0,0,0,"공항앞길,-,-",4550,1,0.023
2507.83,50,71,43,14,0,0,0,0,0,0,0,0,0,0,"공항앞길,-,-",4550,1,0.023
1638.75,54,93,0,0,0,0,0,0,0,0,0,0,0,0,"-,-,-",4550,1,0.018000000000000002
2975.7,90,5,4,0,0,0,0,0,0,0,0,0,0,0,"-,-,-",4550,1,0.025
3137.4,98,72,48,66,41,3,11,0,0,0,0,0,0,0,"-,-,-",4550,1,0.018000000000000002
2731.04,60,17,73,23,8,0,0,0,0,0,0,0,0,0,"-,-,-",4550,1,0.018000000000000002
1976.0,197,191,123,76,0,0,0,0,0,0,0,0,0,0,"-,-,-",4550,1,0.025
2321.62,63,64,67,92,29,16,0,0,0,0,0,0,0,0,"공항앞길,-,-",4550,1,0.074
1976.64,31,53,51,13,4,18,0,0,0,0,0,0,0,0,"공항앞길,-,-",4550,1,0.057
3144.56,131,192,213,71,43,28,5,0,7,0,0,0,0,0,"-,-,-",4550,1,0.001
2852.24,56,56,40,81,24,39,0,0,0,0,0,0,0,0,"공항앞길,-,-",4550,1,0.074
2644.8,36,79,47,76,42,21,0,0,0,0,0,0,0,0,"-,-,-",4550,1,0.025
2139.18,39,93,71,72,17,0,0,0,0,0,0,0,0,0,"공항앞길,-,-",4550,1,0.023
2354.4,34,39,35,31,22,5,0,0,0,0,0,0,0,0,"-,-,-",4550,1,0.025
2407.86,99,71,102,33,60,0,0,0,0,0,0,0,0,0,"공항앞길,-,-",4550,1,0.023
2299.08,212,306,162,64,21,7,0,0,0,0,0,0,0,0,"공항앞길,-,-",4550,1,0.025
2478.6,86,169,5,0,0,0,0,0,0,0,0,0,0,0,"-,-,-",4550,1,0.018000000000000002
2247.25,91,109,159,13,7,0,0,0,0,0,0,0,0,0,"공항앞길,-,-",4550,1,0.023
2259.0,193,266,175,66,16,17,0,0,0,0,0,0,0,0,"-,-,-",4550,1,0.025
1964.9,162,270,145,83,40,11,0,0,0,0,0,0,0,0,"-,-,-",4550,1,0.025
1956.24,123,114,91,47,7,0,0,0,0,0,0,0,0,0,"공항앞길,-,-",4550,1,0.024
2020.86,41,27,47,36,0,0,0,0,0,0,0,0,0,0,"-,-,-",4550,1,0.025
2272.6,47,46,90,10,0,0,0,0,0,0,0,0,0,0,"-,-,-",4550,1,0.025
1831.83,85,124,125,8,27,0,0,0,0,0,0,0,0,0,"공항앞길,-,-",4550,1,0.025
1872.09,51,76,73,0,0,0,0,0,0,0,0,0,0,0,"-,-,-",4550,1,0.008
3609.12,206,189,162,108,0,9,12,0,0,0,0,0,0,0,"-,-,-",4550,1,0.001
2085.99,137,119,70,120,69,0,0,0,0,0,0,0,0,0,"공항앞길,-,-",4550,1,0.024
2940.66,44,66,49,11,18,0,0,0,0,0,0,0,0,0,"-,-,-",4550,1,0.025
2014.95,47,86,32,25,0,0,0,0,0,0,0,0,0,0,"-,-,-",4550,1,0.025
2126.05,27,43,54,31,0,20,0,0,0,0,0,0,0,0,"공항앞길,-,-",4550,1,0.023
1805.95,115,133,211,48,0,0,0,0,0,0,0,0,0,0,"공항앞길,-,-",4550,1,0.057
1641.28,113,118,82,34,7,0,0,0,0,0,0,0,0,0,"-,-,-",4550,1,0.025
1976.82,89,138,107,180,18,0,0,0,0,0,0,0,0,0,"-,-,-",4550,1,0.001
1733.76,64,79,11,43,0,0,0,0,0,0,0,0,0,0,"공항앞길,-,-",4550,1,0.057
777.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"공항앞길,-,-",4550,1,0.025
3327.7,212,228,148,156,69,15,4,0,0,0,0,0,0,0,"공항앞길,-,-",4550,1,0.074
1801.47,55,25,58,40,3,0,0,0,0,0,0,0,0,0,"공항앞길,-,-",4550,1,0.023
2099.9,44,54,29,36,23,0,0,0,0,0,0,0,0,0,"-,-,-",4550,1,0.025
2137.16,35,35,26,37,18,0,16,0,0,0,0,0,0,0,"-,-,-",4550,1,0.025
1523.52,36,66,12,71,0,0,0,0,0,0,0,0,0,0,"-,-,-",4550,1,0.025
-0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"남해제2고속도로지선,유통단지1로,울만로",13290,11,8.9
2537.04,0,8,151,9,16,0,0,34,0,0,0,0,0,0,"남해제2고속도로지선,-,-",8010,3,4.4
1614.92,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"남해제2고속도로지선,남해고속도로,남해제2고속도로지선",45910,26,32
2373.452881,76,148,168,195,175,0,0,0,0,0,0,0,0,0,"공항로,남해제2고속도로지선,가야대로",15650,14,11
2539.95,220,172,243,367,364,579,472,252,36,0,0,0,0,0,"남해제2고속도로지선,동서고가로,번영로",40850,34,32
2119.45,8,0,0,0,0,0,0,0,0,0,0,0,0,0,"-,-,-",4550,1,0.267
2734.07,376,631,662,457,379,500,567,486,147,0,0,0,0,0,"동서고가로,황령대로,광안대로",38890,31,30
1417.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"공항앞길,-,-",4550,1,0.095
1309.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-,-,-",4550,1,0.025
2683.98,231,160,281,218,215,173,197,116,0,0,0,0,0,0,"중앙고속도로(삼락-대동),중앙고속도로지선,양산대로",36710,25,25
1080.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-,-,-",4550,1,0.029
3166.38,187,363,589,557,359,219,85,0,7,0,0,0,0,0,"중앙고속도로(삼락-대동),중앙고속도로지선,경부고속도로",50580,33,35
3307.06,132,202,217,158,157,97,48,0,0,0,0,0,0,0,"남해제2고속도로지선,학감대로,보수대로",20410,21,15
2674.91,161,110,143,157,204,310,34,0,0,0,0,0,0,0,"동매로,하신중앙로,낙동남로",19570,16,14
2194.73,83,51,10,3,10,4,71,0,0,0,0,0,0,0,"공항로,공항로791번길,공항로811번나길",6910,4,3.6
783.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-,-,-",4550,1,0.025
2711.0,354,359,368,185,240,16,22,0,0,0,0,0,0,0,"남해제2고속도로지선,동서고가로,연수로",26810,25,20
1013.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-,-,-",4550,1,0.003
1142.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"공항앞길,-,-",4550,1,0.074
2880.96,341,312,331,815,784,1011,1085,462,123,0,0,0,0,0,"남해제2고속도로지선,남해안대로,통영대전고속도로",139730,75,98
2497.75,19,3,0,0,0,0,0,0,0,0,0,0,0,0,"공항로811번나길,공항로811번나길,공항앞길",4550,2,1.2
3428.18,94,78,82,101,54,72,47,138,84,347,142,0,70,10,"공항로,남해제2고속도로지선,남해고속도로",52200,28,37
2573.97,154,279,331,334,137,109,56,0,0,0,0,0,0,0,"공항로,낙동북로,김해대로",26990,26,19
2154.04,38,109,103,80,57,0,0,0,0,0,0,0,0,0,"공항로,유통단지1로,유통단지1로58번길",9130,7,5.4
3420.54,88,123,164,130,244,130,122,62,89,7,0,0,0,0,"공항로,낙동남로,진해대로",25950,24,19
2332.95,250,212,246,335,260,27,68,0,0,0,0,0,0,0,"남해제2고속도로지선,학감대로,보수대로",21590,24,16
2641.6,74,55,103,241,81,51,0,0,0,0,0,0,0,0,"공항진입로,공항로,동남로",13480,11,8.9
2187.9,48,17,40,0,0,0,0,0,0,0,0,0,0,0,"공항앞길,공항로811번길,공항로",4550,2,1.1
2332.72,236,451,384,289,0,22,0,0,0,0,0,0,0,0,"공항로,낙동북로,김해대로",24920,24,17
2423.07,152,117,85,85,158,98,6,0,0,0,0,0,0,0,"낙동남로,공항로,유통단지1로58번길",14870,13,10
1008.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-,-,-",4550,1,0.022
2482.92,274,90,184,280,157,69,0,0,0,0,0,0,0,0,"공항로,남해제2고속도로지선,가야대로",17710,20,13
1358.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"공항앞길,-,-",4550,1,0.057
2541.04,351,202,292,306,276,127,105,61,7,9,0,0,0,0,"남해제2고속도로지선,보수대로,해양로",29990,35,23
4806.907715,87,204,225,226,158,123,46,27,0,0,0,0,0,0,"남해제2고속도로지선,동서고가로,신천대로",21070,17,15
3231.0,49,45,86,157,182,91,73,8,36,18,0,0,0,0,"공항로,낙동북로,김해대로",19280,17,13
3398.15,427,363,370,297,247,122,80,7,0,0,0,0,0,0,"남해제2고속도로지선,동서고가로,황령대로",34350,26,26
2549.24,114,163,294,379,275,53,49,8,0,0,0,0,0,0,"남해제2고속도로지선,학감대로,보수대로",21370,23,16
2108.08,44,0,0,0,0,0,0,0,0,0,0,0,0,0,"공항앞길,공항로811번길,-",4550,2,0.6950000000000001
928.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-,-,-",4550,1,0.017
936.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-,-,-",4550,1,0.022
1948.32,53,22,0,0,0,0,0,0,0,0,0,0,0,0,"공항로811번길,공항앞길,-",4550,2,0.721
2723.14,230,297,289,314,183,29,0,0,0,0,0,0,0,0,"남해제2고속도로지선,학감대로,보수대로",20810,20,15
1950.3,44,50,4,0,0,0,0,0,0,0,0,0,0,0,"공항로791번길,공항로811번나길,공항앞길",4550,2,1.1
1216.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"공항앞길,-,-",4550,1,0.057
2727.18,249,203,180,240,159,98,402,289,183,0,0,0,0,0,"낙동북로,동서대로,김해대로",50800,35,35
1396.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"공항앞길,-,-",4550,1,0.11800000000000001
3029.4,179,56,239,340,534,969,127,0,0,0,0,0,0,0,"공항로,르노삼성대로,거가대로",56830,43,43
1728.09,12,0,0,0,0,0,0,0,0,0,0,0,0,0,"공항앞길,-,-",4550,1,0.11800000000000001
3284.94,106,122,160,145,171,119,33,25,12,0,0,0,0,0,"남해고속도로,중앙대로,부산외곽순환고속도로",48690,38,37
5727.022949,67,55,181,82,23,7,0,0,0,0,0,0,0,0,"공항로,유통단지1로,유통단지1로58번길",9130,8,5.4
3664.75,82,111,247,137,108,34,23,0,0,0,0,0,0,0,"공항진입로,공항로,낙동북로",15550,13,11
2970.4,89,176,159,264,406,168,6,0,0,0,0,0,0,0,"울만로,공항로,르노삼성대로",27050,25,20
2315.93,325,290,249,411,258,7,9,0,0,0,0,0,0,0,"남해제2고속도로지선,동서고가로,황령대로",29310,22,22
3682.02,97,45,53,73,116,16,49,18,0,0,0,0,0,0,"공항진입로,공항로,낙동북로",11650,9,7.5
3094.12,150,204,139,206,244,65,19,43,0,29,0,0,0,0,"남해제2고속도로지선,동서고가로,동평로",22570,20,17
2028.08,48,48,26,8,0,0,0,0,0,0,0,0,0,0,"유통단지1로57번길,유통단지1로58번길,공항앞길",4550,4,1.8
1623.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-,-,-",4550,1,0.008
2804.27,211,85,318,214,446,135,130,0,0,0,0,0,0,0,"남해고속도로,강변대로,제방로",34340,28,25
1157.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"공항앞길,-,-",4550,1,0.057
1993.74,150,180,173,57,171,0,0,0,0,0,0,0,0,0,"공항로,남해제2고속도로지선,낙동대로",13430,12,8.9
2482.58,4,0,0,0,0,0,0,0,0,0,0,0,0,0,"공항앞길,-,-",4550,1,0.11800000000000001
