index,s_lat,s_lng,e_lat,e_lng,max_rpm,s20,s30,s40,s50,s60,s70,s80,s90,s100,s110,s120,s130,s140,s150,path,fee,duration(min),root_dist(km),med_est_dist,diff,pc1,pc2,clusters,time_sum,avg_speed,target,s,e
4235,35.1766283,128.950815,35.17996,128.956505,1958.4,19,56,5,0,0,0,0,0,0,0,0,0,0,0,"공항로811번나길,공항로791번길,공항로811번가길",3800,3,1.3,0.7388888888888889,0.5611111111111111,-0.03225032003267137,0.008046766541185382,0,0.022222222222222223,33.25,0,"[35.1766283, 128.950815]","[35.17996, 128.956505]"
4263,35.1812283,128.9552066,35.17971,128.9533733,1790.11,81,15,0,0,0,0,0,0,0,0,0,0,0,0,"공항진입로,공항진입로42번길,공항로811번길",3800,3,0.577,0.7083333333333334,0.1313333333333334,-0.037360721313312244,0.011108889574646768,0,0.02666666666666667,26.5625,0,"[35.1812283, 128.9552066]","[35.17971, 128.9533733]"
4269,35.1768416,128.9507899,35.1810116,128.9553533,1827.28,15,25,20,6,8,4,0,0,0,0,0,0,0,0,"공항앞길,공항진입로,-",3800,2,0.781,0.9166666666666666,0.1356666666666666,-0.04421473393806334,0.0013679573640177339,0,0.021666666666666667,42.30769230769231,2,"[35.1768416, 128.9507899]","[35.1810116, 128.9553533]"
4270,35.1810116,128.9553533,35.1767966,128.9509683,1646.4,16,36,15,0,0,0,0,0,0,0,0,0,0,0,"공항로811번가길,공항로791번길,공항로811번나길",3800,3,1.5,0.6486111111111111,0.8513888888888889,-0.03083665439487307,0.0071997062276414284,0,0.01861111111111111,34.85074626865672,1,"[35.1810116, 128.9553533]","[35.1767966, 128.9509683]"
4287,35.1776483,128.9508666,35.1809933,128.9545766,2231.09,15,21,12,19,14,0,0,0,0,0,0,0,0,0,"공항앞길,공항로811번길,-",3800,2,0.7000000000000001,1.0013888888888889,0.3013888888888888,-0.04478726852137166,0.0017110167910030331,0,0.0225,44.50617283950618,2,"[35.1776483, 128.9508666]","[35.1809933, 128.9545766]"
4289,35.1811116,128.954525,35.1776349,128.9508566,1813.56,54,41,0,0,0,0,0,0,0,0,0,0,0,0,"공항로811번길,공항앞길,-",3800,3,0.737,0.7736111111111111,0.03661111111111115,-0.0362297888030736,0.010431241323811605,0,0.02638888888888889,29.315789473684212,0,"[35.1811116, 128.954525]","[35.1776349, 128.9508566]"
4290,35.177715,128.9509783,35.1730616,128.95222,1804.8,92,43,73,0,0,0,0,0,0,0,0,0,0,0,"공항앞길,공항앞길163번길,-",3800,2,0.7020000000000001,1.9694444444444446,1.2674444444444446,-0.044773131864993675,0.001702546187867594,0,0.057777777777777775,34.08653846153847,0,"[35.177715, 128.9509783]","[35.1730616, 128.95222]"
4301,35.1767599,128.95081,35.1729883,128.9511733,1479.8,18,33,0,0,0,0,0,0,0,0,0,0,0,0,"공항앞길,-,-",3800,1,0.40900000000000003,0.44583333333333336,0.03683333333333333,-0.055140103599673564,-0.0059334411436047195,0,0.014166666666666666,31.47058823529412,0,"[35.1767599, 128.95081]","[35.1729883, 128.9511733]"
4304,35.1809766,128.9553983,35.1768166,128.9507766,1336.23,78,9,0,0,0,0,0,0,0,0,0,0,0,0,"공항로811번가길,공항로791번길,공항로811번나길",3800,3,1.5,0.6291666666666667,0.8708333333333333,-0.03083665439487307,0.0071997062276414284,0,0.024166666666666666,26.03448275862069,0,"[35.1809766, 128.9553983]","[35.1768166, 128.9507766]"
4310,35.1768416,128.9506999,35.1730066,128.9521933,1977.83,23,4,19,14,0,0,0,0,0,0,0,0,0,0,"공항앞길,공항앞길163번길,-",3800,1,0.554,0.65,0.09599999999999997,-0.054115196012269794,-0.006547559870924084,0,0.016666666666666666,39.0,1,"[35.1768416, 128.9506999]","[35.1730066, 128.9521933]"
4315,35.1766549,128.9538983,35.1768983,128.9506083,2016.0,10,8,0,0,0,0,0,0,0,0,0,0,0,0,"공항로811번나길,공항로811번나길,공항앞길",3800,3,1.2,0.14722222222222223,1.0527777777777778,-0.032957152851570526,0.008470296697957356,0,0.005,29.444444444444446,0,"[35.1766549, 128.9538983]","[35.1768983, 128.9506083]"
4322,35.1815083,128.9541066,35.1768016,128.9508283,2245.36,24,139,79,0,0,0,0,0,0,0,0,0,0,0,"공항진입로,공항로811번가길,공항로811번나길",3800,4,1.6,2.5055555555555555,0.9055555555555554,-0.021833870000668543,0.015653106761683654,0,0.06722222222222222,37.27272727272727,1,"[35.1815083, 128.9541066]","[35.1768016, 128.9508283]"
4330,35.1768466,128.9508,35.177395,128.9501466,1747.2,9,6,0,0,0,0,0,0,0,0,0,0,0,0,"공항앞길,공항진입로,-",3800,1,0.27,0.12083333333333333,0.14916666666666667,-0.05612260121794339,-0.0053447342256916705,0,0.004166666666666667,29.0,0,"[35.1768466, 128.9508]","[35.177395, 128.9501466]"
4331,35.177395,128.9501466,35.17753,128.9501716,1736.19,24,47,89,9,0,0,0,0,0,0,0,0,0,0,"공항진입로,-,-",3800,1,0.182,1.8736111111111111,1.6916111111111112,-0.05674461409857464,-0.004972027687732333,0,0.04694444444444444,39.9112426035503,1,"[35.177395, 128.9501466]","[35.17753, 128.9501716]"
4354,35.1703283,128.9504583,35.17686,128.9508066,1651.48,34,0,45,0,0,0,0,0,0,0,0,0,0,0,"공항진입로,공항앞길,-",3800,1,0.812,0.7986111111111112,0.013388888888888895,-0.05229156733950998,-0.007640267675395784,0,0.021944444444444444,36.39240506329114,1,"[35.1703283, 128.9504583]","[35.17686, 128.9508066]"
4366,35.17683,128.9509883,35.1807816,128.9531966,3052.7,30,31,3,3,0,0,0,0,0,0,0,0,0,0,"공항앞길,공항진입로,-",3800,2,0.645,0.5930555555555556,0.05194444444444446,-0.04517602657176619,0.0019439583772276215,0,0.01861111111111111,31.865671641791046,0,"[35.17683, 128.9509883]","[35.1807816, 128.9531966]"
4367,35.1807816,128.9531966,35.1810783,128.9554599,1407.36,6,18,0,0,0,0,0,0,0,0,0,0,0,0,"공항진입로,-,-",3800,1,0.11900000000000001,0.21666666666666667,0.09766666666666667,-0.057189918774481104,-0.00470520368896599,0,0.006666666666666667,32.5,0,"[35.1807816, 128.9531966]","[35.1810783, 128.9554599]"
4368,35.1810799,128.9555716,35.176925,128.9507116,1430.6,38,21,0,0,0,0,0,0,0,0,0,0,0,0,"공항로811번길,공항앞길,-",3800,2,0.683,0.46805555555555556,0.2149444444444445,-0.04490743010058451,0.0017830169176542704,0,0.01638888888888889,28.559322033898304,0,"[35.1810799, 128.9555716]","[35.176925, 128.9507116]"
4379,35.1717249,128.9522166,35.176975,128.9507533,1640.73,35,28,0,0,0,0,0,0,0,0,0,0,0,0,"유통단지1로58번길,공항앞길221번길,공항앞길",3800,1,0.666,0.5152777777777777,0.1507222222222223,-0.053323543255102746,-0.007021913646508695,0,0.0175,29.44444444444444,0,"[35.1717249, 128.9522166]","[35.176975, 128.9507533]"
4380,35.176975,128.9507533,35.1767533,128.9542483,2288.3,6,25,7,4,0,0,0,0,0,0,0,0,0,0,"공항앞길,공항로811번나길,-",3800,1,0.595,0.43333333333333335,0.16166666666666663,-0.05382539455652114,-0.006721207235200595,0,0.011666666666666667,37.142857142857146,1,"[35.176975, 128.9507533]","[35.1767533, 128.9542483]"
4383,35.1761916,128.9505133,35.1768583,128.9507866,1851.33,4,5,0,0,0,0,0,0,0,0,0,0,0,0,"공항앞길,-,-",3800,1,0.081,0.0763888888888889,0.0046111111111111075,-0.05745851524566278,-0.004544262229392637,0,0.0025,30.555555555555557,0,"[35.1761916, 128.9505133]","[35.1768583, 128.9507866]"
4388,35.1768166,128.9540233,35.1770016,128.95068,2462.4,24,16,3,0,0,0,0,0,0,0,0,0,0,0,"공항로811번나길,공항로811번나길,공항앞길",3800,2,1.2,0.3597222222222222,0.8402777777777777,-0.0412531044268759,-0.00040663399285684545,0,0.011944444444444445,30.11627906976744,0,"[35.1768166, 128.9540233]","[35.1770016, 128.95068]"
4390,35.1768666,128.9508533,35.1798366,128.9535916,1764.47,47,0,0,0,0,0,0,0,0,0,0,0,0,0,"공항앞길,-,-",3800,1,0.47500000000000003,0.3263888888888889,0.14861111111111114,-0.05467359393920012,-0.006212971047074224,0,0.013055555555555556,25.0,0,"[35.1768666, 128.9508533]","[35.1798366, 128.9535916]"
4394,35.1810549,128.9562033,35.1705299,128.9512316,1698.82,0,8,85,2,0,0,0,0,0,0,0,0,0,0,"공항로811번길,공항진입로,-",3800,4,1.9,1.1708333333333334,0.7291666666666665,-0.019713371543971087,0.014382516291367728,0,0.02638888888888889,44.36842105263158,2,"[35.1810549, 128.9562033]","[35.1705299, 128.9512316]"
4395,35.1706866,128.951405,35.1768316,128.9509883,1325.12,17,0,48,0,0,0,0,0,0,0,0,0,0,0,"공항진입로,공항앞길,-",3800,1,0.77,0.7180555555555556,0.05194444444444446,-0.05258843712344762,-0.0074623850095515525,0,0.018055555555555554,39.769230769230774,1,"[35.1706866, 128.951405]","[35.1768316, 128.9509883]"
4418,35.1799316,128.9524466,35.1768033,128.9507949,1503.84,36,5,0,0,0,0,0,0,0,0,0,0,0,0,"공항진입로,공항진입로,공항앞길",3800,2,1.2,0.2986111111111111,0.9013888888888888,-0.0412531044268759,-0.00040663399285684545,0,0.01138888888888889,26.21951219512195,0,"[35.1799316, 128.9524466]","[35.1768033, 128.9507949]"
4432,35.1034549,128.9287833,35.1150316,128.9343866,1980.0,0,4,0,6,13,0,0,0,0,0,0,0,0,0,"르노삼성대로,공항로,-",3800,1,1.4,0.36527777777777776,1.034722222222222,-0.04813539036438297,-0.010130624997215,0,0.006388888888888889,57.17391304347825,3,"[35.1034549, 128.9287833]","[35.1150316, 128.9343866]"
4435,35.1502099,128.953335,35.1607916,128.9578583,1670.66,0,13,21,0,0,0,0,0,0,0,0,0,0,0,"공항로,-,-",3800,1,1.3,0.3888888888888889,0.9111111111111112,-0.048842223183282116,-0.009707094840443024,0,0.009444444444444445,41.1764705882353,2,"[35.1502099, 128.953335]","[35.1607916, 128.9578583]"
4439,35.17638,128.9511683,35.1766383,128.9540349,1729.0,11,40,3,0,0,0,0,0,0,0,0,0,0,0,"공항앞길,공항로811번나길,-",3800,1,0.598,0.5027777777777778,0.09522222222222221,-0.05380418957195417,-0.006733913139903753,0,0.015,33.51851851851852,0,"[35.17638, 128.9511683]","[35.1766383, 128.9540349]"
4440,35.176635,128.9538866,35.1768083,128.9507733,1629.6,26,16,5,0,0,0,0,0,0,0,0,0,0,0,"공항로811번나길,공항로811번나길,공항앞길",3800,2,1.2,0.39861111111111114,0.8013888888888888,-0.0412531044268759,-0.00040663399285684545,0,0.013055555555555556,30.53191489361702,0,"[35.176635, 128.9538866]","[35.1768083, 128.9507733]"
4470,35.1742033,128.9505716,35.1771283,128.9508216,1756.39,7,16,7,0,0,0,0,0,0,0,0,0,0,0,"공항앞길177번길,공항앞길,-",3800,1,0.40900000000000003,0.2916666666666667,0.11733333333333335,-0.055140103599673564,-0.0059334411436047195,0,0.008333333333333333,35.0,1,"[35.1742033, 128.9505716]","[35.1771283, 128.9508216]"
4480,35.18036,128.9551799,35.17685,128.950835,1937.18,10,41,4,0,0,0,0,0,0,0,0,0,0,0,"공항로811번길,공항앞길,-",3800,2,0.745,0.5180555555555556,0.2269444444444444,-0.04446919375286704,0.001520428220455644,0,0.015277777777777777,33.909090909090914,0,"[35.18036, 128.9551799]","[35.17685, 128.950835]"
4487,35.1768116,128.9510266,35.1810049,128.955415,2205.72,15,2,12,23,6,12,0,0,0,0,0,0,0,0,"공항앞길,공항진입로,-",3800,2,0.781,0.9833333333333333,0.20233333333333325,-0.04421473393806334,0.0013679573640177339,0,0.019444444444444445,50.57142857142857,3,"[35.1768116, 128.9510266]","[35.1810049, 128.955415]"
4512,35.1765283,128.9509783,35.1770583,128.95059,2210.0,9,15,32,21,0,0,0,0,0,0,0,0,0,0,"공항앞길,-,-",3800,1,0.052000000000000005,0.9291666666666667,0.8771666666666667,-0.057663496763143536,-0.004421438483928765,0,0.021388888888888888,43.44155844155844,2,"[35.1765283, 128.9509783]","[35.1770583, 128.95059]"
4521,35.17875,128.9576883,35.1768383,128.9510033,1655.08,49,82,3,0,0,0,0,0,0,0,0,0,0,0,"공항로,공항로791번길,공항로811번나길",3800,2,1.2,1.175,0.02499999999999991,-0.0412531044268759,-0.00040663399285684545,0,0.03722222222222222,31.56716417910448,0,"[35.17875, 128.9576883]","[35.1768383, 128.9510033]"
4528,35.1767433,128.9509633,35.17839,128.9576216,2349.62,66,33,5,0,0,0,0,0,0,0,0,0,0,0,"공항앞길,공항로811번길,공항로",3800,3,0.991,0.8416666666666667,0.14933333333333332,-0.034434433443069755,0.009355474725610788,0,0.028888888888888888,29.134615384615387,0,"[35.1767433, 128.9509633]","[35.17839, 128.9576216]"
4532,35.1804033,128.9545633,35.1769333,128.9507683,1615.7,61,8,0,0,0,0,0,0,0,0,0,0,0,0,"공항앞길,-,-",3800,1,0.553,0.5013888888888889,0.05161111111111116,-0.05412226434045878,-0.006543324569356364,0,0.019166666666666665,26.159420289855074,0,"[35.1804033, 128.9545633]","[35.1769333, 128.9507683]"
4534,35.1767516,128.9509049,35.177695,128.9506816,1499.0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,"공항앞길,-,-",3800,1,0.11800000000000001,0.09027777777777778,0.02772222222222223,-0.05719698710267009,-0.0047009683873982695,0,0.003611111111111111,25.0,0,"[35.1767516, 128.9509049]","[35.177695, 128.9506816]"
4535,35.1776233,128.950625,35.1769599,128.9507966,1785.83,14,0,0,0,0,0,0,0,0,0,0,0,0,0,"공항진입로,공항앞길,-",3800,1,0.633,0.09722222222222222,0.5357777777777778,-0.05355679808533946,-0.006882148694773944,0,0.0038888888888888888,25.0,0,"[35.1776233, 128.950625]","[35.1769599, 128.9507966]"
4542,35.1801016,128.9564066,35.1768116,128.9508449,1451.84,94,15,0,0,0,0,0,0,0,0,0,0,0,0,"공항로811번길,공항앞길,-",3800,2,0.727,0.7986111111111112,0.07161111111111118,-0.044596423660268884,0.0015966636486746,0,0.03027777777777778,26.376146788990827,0,"[35.1801016, 128.9564066]","[35.1768116, 128.9508449]"
4552,35.1767,128.9507433,35.1767199,128.9540916,1730.0,12,23,17,0,0,0,0,0,0,0,0,0,0,0,"공항앞길,공항로811번나길,-",3800,1,0.58,0.5194444444444445,0.060555555555555474,-0.053931419479356014,-0.006657677711684799,0,0.014444444444444444,35.96153846153847,1,"[35.1767, 128.9507433]","[35.1767199, 128.9540916]"
4562,35.1720466,128.9499033,35.1776383,128.9507466,1907.81,30,22,3,7,9,0,0,0,0,0,0,0,0,0,"공항진입로,공항앞길,-",3800,3,0.877,0.7291666666666666,0.14783333333333337,-0.03524022285661479,0.009838299104330839,0,0.01972222222222222,36.971830985915496,1,"[35.1720466, 128.9499033]","[35.1776383, 128.9507466]"
4572,35.1810633,128.9554049,35.1769033,128.9507733,1774.57,133,199,33,0,0,0,0,0,0,0,0,0,0,0,"공항진입로,공항로811번가길,공항로811번나길",3800,3,1.5,3.2708333333333335,1.7708333333333335,-0.03083665439487307,0.0071997062276414284,0,0.10138888888888889,32.26027397260274,0,"[35.1810633, 128.9554049]","[35.1769033, 128.9507733]"
4603,35.1768733,128.950815,35.1811066,128.954475,1917.6,30,43,0,0,0,0,0,0,0,0,0,0,0,0,"공항앞길,공항로811번길,-",3800,2,0.6950000000000001,0.6263888888888889,0.06861111111111118,-0.04482261016231662,0.001732193298841632,0,0.020277777777777777,30.890410958904113,0,"[35.1768733, 128.950815]","[35.1811066, 128.954475]"
4604,35.181115,128.9545499,35.1767933,128.950775,1600.5,27,37,7,0,0,0,0,0,0,0,0,0,0,0,"공항로811번길,공항앞길,-",3800,2,0.721,0.6347222222222222,0.08627777777777779,-0.04463883362940284,0.001622075458080921,0,0.01972222222222222,32.183098591549296,0,"[35.181115, 128.9545499]","[35.1767933, 128.950775]"
4626,35.176665,128.9510816,35.1776516,128.950725,1545.44,13,0,0,0,0,0,0,0,0,0,0,0,0,0,"공항앞길,-,-",3800,1,0.113,0.09027777777777778,0.022722222222222227,-0.05723232874361505,-0.004679791879559671,0,0.003611111111111111,25.0,0,"[35.176665, 128.9510816]","[35.1776516, 128.950725]"
4655,35.1769366,128.950925,35.177665,128.950725,1255.9,7,0,0,0,0,0,0,0,0,0,0,0,0,0,"공항앞길,-,-",3800,1,0.11800000000000001,0.04861111111111111,0.06938888888888889,-0.05719698710267009,-0.0047009683873982695,0,0.0019444444444444444,25.0,0,"[35.1769366, 128.950925]","[35.177665, 128.950725]"
4656,35.177665,128.950725,35.1770083,128.9509083,1634.96,7,0,0,0,0,0,0,0,0,0,0,0,0,0,"공항앞길,-,-",3800,1,0.11800000000000001,0.04861111111111111,0.06938888888888889,-0.05719698710267009,-0.0047009683873982695,0,0.0019444444444444444,25.0,0,"[35.177665, 128.950725]","[35.1770083, 128.9509083]"
4658,35.1730366,128.95213,35.1769683,128.9509933,2040.39,26,3,13,13,0,0,0,0,0,0,0,0,0,0,"공항앞길163번길,공항앞길,-",3800,1,0.554,0.5708333333333333,0.016833333333333256,-0.054115196012269794,-0.006547559870924084,0,0.015277777777777777,37.36363636363636,1,"[35.1730366, 128.95213]","[35.1769683, 128.9509933]"
4659,35.1769283,128.9509349,35.1811249,128.95446,1894.41,47,39,0,0,0,0,0,0,0,0,0,0,0,0,"공항앞길,공항로811번길,-",3800,2,0.6950000000000001,0.7055555555555556,0.01055555555555554,-0.04482261016231662,0.001732193298841632,0,0.02388888888888889,29.53488372093023,0,"[35.1769283, 128.9509349]","[35.1811249, 128.95446]"
4667,35.1731566,128.9522183,35.1768949,128.9509333,1986.24,24,32,7,0,0,0,0,0,0,0,0,0,0,0,"공항앞길163번길,공항앞길,-",3800,1,0.584,0.5652777777777778,0.018722222222222196,-0.053903146166600045,-0.006674618917955677,0,0.0175,32.3015873015873,0,"[35.1731566, 128.9522183]","[35.1768949, 128.9509333]"
4703,35.1809916,128.9553733,35.1767616,128.9508466,1562.2,53,32,0,0,0,0,0,0,0,0,0,0,0,0,"공항로811번가길,공항로791번길,공항로811번나길",3800,3,1.5,0.6791666666666667,0.8208333333333333,-0.03083665439487307,0.0071997062276414284,0,0.02361111111111111,28.764705882352942,0,"[35.1809916, 128.9553733]","[35.1767616, 128.9508466]"
4737,35.1791049,128.95189,35.1768199,128.9508083,1565.5,18,0,0,0,0,0,0,0,0,0,0,0,0,0,"공항앞길,-,-",3800,1,0.272,0.125,0.14700000000000002,-0.0561084645615654,-0.005353204828827111,0,0.005,25.0,0,"[35.1791049, 128.95189]","[35.1768199, 128.9508083]"
4739,35.1777466,128.9507316,35.1767599,128.95074,1597.05,2,0,0,0,0,0,0,0,0,0,0,0,0,0,"공항앞길,-,-",3800,1,0.11800000000000001,0.013888888888888888,0.10411111111111113,-0.05719698710267009,-0.0047009683873982695,0,0.0005555555555555556,25.0,0,"[35.1777466, 128.9507316]","[35.1767599, 128.95074]"
4746,35.17689,128.9507283,35.1776066,128.95062,1795.0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,"공항앞길,공항진입로,-",3800,1,0.323,0.1111111111111111,0.2118888888888889,-0.05574797982392683,-0.00556920520878082,0,0.0044444444444444444,25.0,0,"[35.17689, 128.9507283]","[35.1776066, 128.95062]"
4769,35.176815,128.950855,35.1776283,128.9506466,1283.31,9,0,0,0,0,0,0,0,0,0,0,0,0,0,"공항앞길,공항진입로,-",3800,1,0.323,0.0625,0.2605,-0.05574797982392683,-0.00556920520878082,0,0.0025,25.0,0,"[35.176815, 128.950855]","[35.1776283, 128.9506466]"
4791,35.1768666,128.9508849,35.1767533,128.9542083,1584.0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,"공항앞길,공항로811번나길,-",3800,1,0.595,0.4861111111111111,0.10888888888888887,-0.05382539455652114,-0.006721207235200595,0,0.019444444444444445,25.0,0,"[35.1768666, 128.9508849]","[35.1767533, 128.9542083]"
4804,35.1703683,128.9502933,35.176795,128.9508249,1764.18,5,11,15,33,0,0,0,0,0,0,0,0,0,0,"공항진입로,공항앞길,-",3800,2,1.0,0.8333333333333334,0.16666666666666663,-0.0426667700646742,0.00044042632068710594,0,0.017777777777777778,46.875,2,"[35.1703683, 128.9502933]","[35.176795, 128.9508249]"
4805,35.176855,128.9508166,35.1810433,128.9554166,2484.11,14,13,23,0,14,8,0,0,0,0,0,0,0,0,"공항앞길,공항진입로,-",3800,2,0.781,0.9305555555555556,0.14955555555555555,-0.04421473393806334,0.0013679573640177339,0,0.02,46.52777777777778,2,"[35.176855, 128.9508166]","[35.1810433, 128.9554166]"
4806,35.1810433,128.9554166,35.1768049,128.9507816,1742.44,23,42,0,0,0,0,0,0,0,0,0,0,0,0,"공항로811번가길,공항로791번길,공항로811번나길",3800,3,1.5,0.5680555555555555,0.9319444444444445,-0.03083665439487307,0.0071997062276414284,0,0.018055555555555554,31.461538461538463,0,"[35.1810433, 128.9554166]","[35.1768049, 128.9507816]"
4809,35.16812,128.9564516,35.1767666,128.95083,2256.0,63,149,66,35,20,0,0,0,0,0,0,0,0,0,"유통단지1로40번길,공항앞길221번길,공항앞길",3800,3,1.4,3.6069444444444443,2.2069444444444444,-0.031543487213772224,0.007623236384413406,0,0.0925,38.993993993993996,1,"[35.16812, 128.9564516]","[35.1767666, 128.95083]"
4811,35.17686,128.9509316,35.176795,128.95424,5434.81,33,12,0,0,6,0,0,0,0,0,0,0,0,0,"공항앞길,공항로811번나길,-",3800,1,0.595,0.45416666666666666,0.1408333333333333,-0.05382539455652114,-0.006721207235200595,0,0.014166666666666666,32.05882352941177,0,"[35.17686, 128.9509316]","[35.176795, 128.95424]"
4817,35.1815383,128.9540883,35.1768883,128.9508466,4024.86,4,10,58,89,13,17,0,0,0,0,0,0,0,0,"공항진입로,공항로811번가길,공항로811번나길",3800,4,1.6,2.798611111111111,1.198611111111111,-0.021833870000668543,0.015653106761683654,0,0.05305555555555556,52.74869109947644,3,"[35.1815383, 128.9540883]","[35.1768883, 128.9508466]"
4819,35.1768049,128.9508066,35.1768049,128.9542449,2445.12,20,8,24,0,0,0,0,0,0,0,0,0,0,0,"공항앞길,공항로811번나길,-",3800,1,0.595,0.5166666666666667,0.07833333333333325,-0.05382539455652114,-0.006721207235200595,0,0.014444444444444444,35.769230769230774,1,"[35.1768049, 128.9508066]","[35.1768049, 128.9542449]"
4821,35.176825,128.9541316,35.1768749,128.9508,2147.6,9,37,0,0,0,0,0,0,0,0,0,0,0,0,"공항로811번나길,공항로811번나길,공항앞길",3800,2,1.2,0.4222222222222222,0.7777777777777777,-0.0412531044268759,-0.00040663399285684545,0,0.012777777777777779,33.04347826086956,0,"[35.176825, 128.9541316]","[35.1768749, 128.9508]"
4822,35.1768749,128.9508,35.17312,128.9520683,2114.64,9,4,15,14,0,0,0,0,0,0,0,0,0,0,"공항앞길,공항앞길163번길,-",3800,1,0.584,0.5027777777777778,0.0812222222222222,-0.053903146166600045,-0.006674618917955677,0,0.011666666666666667,43.095238095238095,2,"[35.1768749, 128.9508]","[35.17312, 128.9520683]"
4824,35.1732316,128.9521933,35.1768566,128.9508499,1586.0,12,28,15,0,0,0,0,0,0,0,0,0,0,0,"공항앞길163번길,공항앞길,-",3800,1,0.584,0.5430555555555555,0.04094444444444445,-0.053903146166600045,-0.006674618917955677,0,0.015277777777777777,35.54545454545455,1,"[35.1732316, 128.9521933]","[35.1768566, 128.9508499]"
4825,35.17677,128.9507333,35.1747766,128.9504566,1496.64,84,26,0,0,0,0,0,0,0,0,0,0,0,0,"공항앞길,공항앞길221번길,공항앞길",3800,3,1.3,0.8361111111111111,0.4638888888888889,-0.03225032003267137,0.008046766541185382,0,0.030555555555555555,27.363636363636367,0,"[35.17677, 128.9507333]","[35.1747766, 128.9504566]"
4826,35.1747766,128.9504566,35.1789366,128.9520916,1595.0,44,23,0,0,0,0,0,0,0,0,0,0,0,0,"공항앞길,-,-",3800,1,0.532,0.5291666666666667,0.0028333333333333544,-0.054270699232427604,-0.006454383236434248,0,0.01861111111111111,28.432835820895527,0,"[35.1747766, 128.9504566]","[35.1789366, 128.9520916]"
4830,35.1766833,128.9540983,35.1768533,128.9507983,1862.4,8,26,0,0,0,0,0,0,0,0,0,0,0,0,"공항앞길33번길,공항로811번나길,공항앞길",3800,1,0.751,0.30833333333333335,0.44266666666666665,-0.052722735359038465,-0.007381914279764874,0,0.009444444444444445,32.64705882352941,0,"[35.1766833, 128.9540983]","[35.1768533, 128.9507983]"
4841,35.1731133,128.95216,35.176855,128.9509066,1578.63,26,26,11,8,0,0,0,0,0,0,0,0,0,0,"공항앞길163번길,공항앞길,-",3800,1,0.584,0.6930555555555555,0.10905555555555557,-0.053903146166600045,-0.006674618917955677,0,0.01972222222222222,35.140845070422536,1,"[35.1731133, 128.95216]","[35.176855, 128.9509066]"
4846,35.1767033,128.9508133,35.1813549,128.9540516,1513.0,20,15,20,17,0,0,0,0,0,0,0,0,0,0,"공항앞길,공항진입로,-",3800,2,0.654,0.7944444444444444,0.14044444444444437,-0.04511241161806527,0.0019058406631181427,0,0.02,39.72222222222222,1,"[35.1767033, 128.9508133]","[35.1813549, 128.9540516]"
4857,35.1768433,128.95095,35.1766133,128.953905,1872.54,16,5,9,0,0,0,0,0,0,0,0,0,0,0,"공항앞길,공항로811번나길,-",3800,1,0.586,0.2722222222222222,0.31377777777777777,-0.05388900951022206,-0.006683089521091114,0,0.008333333333333333,32.666666666666664,0,"[35.1768433, 128.95095]","[35.1766133, 128.953905]"
4868,35.1810549,128.9554,35.17688,128.9508166,1430.1,77,0,0,0,0,0,0,0,0,0,0,0,0,0,"공항로811번가길,공항로791번길,공항로811번나길",3800,3,1.5,0.5347222222222222,0.9652777777777778,-0.03083665439487307,0.0071997062276414284,0,0.021388888888888888,25.0,0,"[35.1810549, 128.9554]","[35.17688, 128.9508166]"
4869,35.17688,128.9508166,35.1776433,128.9507166,1656.8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,"공항앞길,-,-",3800,1,0.11800000000000001,0.05555555555555555,0.062444444444444455,-0.05719698710267009,-0.0047009683873982695,0,0.0022222222222222222,25.0,0,"[35.17688, 128.9508166]","[35.1776433, 128.9507166]"
4876,35.1777033,128.9573449,35.177065,128.9570866,1474.0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,"공항로811번가길,공항로,공항로791번길",3800,2,0.901,0.041666666666666664,0.8593333333333334,-0.04336653455538436,0.0008597211758913629,0,0.0016666666666666668,24.999999999999996,0,"[35.1777033, 128.9573449]","[35.177065, 128.9570866]"
4877,35.177065,128.9570866,35.1731099,128.9522016,1673.07,41,41,49,0,0,0,0,0,0,0,0,0,0,0,"공항로,유통단지1로,유통단지1로40번길",4530,4,2.2,1.2958333333333334,0.9041666666666668,-0.014220781518791031,0.008890085203200431,0,0.03638888888888889,35.61068702290077,1,"[35.177065, 128.9570866]","[35.1731099, 128.9522016]"
4878,35.1731133,128.9521916,35.1768583,128.9509133,1646.32,15,57,0,0,0,0,0,0,0,0,0,0,0,0,"공항앞길163번길,공항앞길,-",3800,1,0.584,0.6583333333333333,0.07433333333333336,-0.053903146166600045,-0.006674618917955677,0,0.02,32.916666666666664,0,"[35.1731133, 128.9521916]","[35.1768583, 128.9509133]"
4889,35.176915,128.9508866,35.1776599,128.95063,1555.4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,"공항앞길,공항진입로,-",3800,1,0.323,0.027777777777777776,0.2952222222222222,-0.05574797982392683,-0.00556920520878082,0,0.0011111111111111111,25.0,0,"[35.176915, 128.9508866]","[35.1776599, 128.95063]"
