device_id,s_date,e_date,s_lat,s_lng,e_lat,e_lng,max_rpm,s20,s30,s40,s50,s60,s70,s80,s90,s100,s110,s120,s130,s140,s150,start_gps,end_gps,distance,start_add,end_add,s_teukbyul_si/do,s_teukbyulsi/goon/gu,s_dong/eup/myun,e_teukbyulsi/do,e_teukbyulsi/goon/gu,e_dong/eup/myun,road_list,duration,fee,root_dist
864000000000000.0,2021-06-16 5:00,2021-06-16 6:00,35.15844,129.1719066,35.1768266,128.9507566,2153.151,231.231,450.45,391.391,815.815,457.457,15.015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"35.15844, 129.1719066","35.1768266, 128.9507566",20.205940645489093,부산광역시 해운대구 중동 1026,부산광역시 강서구 공항앞길 116,부산광역시,해운대구,중동,부산광역시,강서구,공항앞길,서행 광남로 3.2km 원활 황령대로 3.7km 원활 동서고가로 9.9km,34분,"34,530원",26km
864000000000000.0,2021-06-16 5:00,2021-06-16 5:00,37.4352366,126.413755,37.3905033,126.6447733,3316.313,28.028,119.119,230.23,63.063,105.105,372.372,275.275,203.203,113.113,20.02,0.0,0.0,0.0,0.0,"37.4352366, 126.413755","37.3905033, 126.6447733",21.0010540784076,인천광역시 중구 용유동 산77-24,인천광역시 연수구 송도동 993-1,인천광역시,중구,용유동,인천광역시,연수구,송도동,원활 영종해안남로 9.2km 원활 제2경인고속도로(인천대교) 16km 서행 컨벤시아대로 3km,38분,"34,390원",36km
864000000000000.0,2021-06-16 5:00,2021-06-16 5:00,35.1151366,128.9594666,35.1769599,128.950695,2679.677,75.075,150.15,177.177,308.308,86.086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"35.1151366, 128.9594666","35.1769599, 128.950695",6.920555350829351,부산광역시 사하구 하신번영로 381-6,부산광역시 강서구 공항앞길 116,부산광역시,사하구,하신번영로,부산광역시,강서구,공항앞길,원활 강변대로 3.4km 서행 남해제2고속도로지선 2.2km 원활 공항로 1.1km,13분,"14,850원",10km
864000000000000.0,2021-06-16 5:00,2021-06-16 6:00,34.8813066,128.6215683,35.1766816,128.9509066,2622.62,262.262,379.379,660.66,895.895,1119.694458,439.439,0.0,120.12,0.0,0.0,0.0,0.0,0.0,0.0,"34.8813066, 128.6215683","35.1766816, 128.9509066",44.47449945955103,경상남도 거제시 고현동 721-45,부산광역시 강서구 대저2동 2401-2,경상남도,거제시,고현동,부산광역시,강서구,대저2동,원활 거제대로 7.2km 원활 거가대로 34km 원활 르노삼성대로 7.3km,59분,"93,430원",61km
864000000000000.0,2021-06-16 5:00,2021-06-16 5:00,35.1769599,128.950695,35.1768233,128.9504916,1223.222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"35.1769599, 128.950695","35.1768233, 128.9504916",0.0239263635483679,부산광역시 강서구 공항앞길 116,부산광역시 강서구 대저2동 2162-3,부산광역시,강서구,공항앞길,부산광역시,강서구,대저2동,,1분,"4,550원",29m
864000000000000.0,2021-06-16 5:00,2021-06-16 5:00,35.1770616,128.9505616,35.1769566,128.95047,749.749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"35.1770616, 128.9505616","35.1769566, 128.95047",0.0143397533201747,부산광역시 강서구 대저2동 2161,부산광역시 강서구 대저2동 2162-1,부산광역시,강서구,대저2동,부산광역시,강서구,대저2동,,,,
864000000000000.0,2021-06-16 5:00,2021-06-16 5:00,35.1504016,128.9123683,35.14238,128.9124066,1782.781,13.013,124.124,39.039,6.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"35.1504016, 128.9123683","35.14238, 128.9124066",0.8919692532909295,부산광역시 강서구 강동동 4686-2,부산광역시 강서구 강동동 4999-3,부산광역시,강서구,강동동,부산광역시,강서구,강동동,,1분,"4,550원",866m
864000000000000.0,2021-06-16 6:00,2021-06-16 6:00,35.1810483,128.9553416,35.1777033,128.9508583,3827.824,54.054,31.031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"35.1810483, 128.9553416","35.1777033, 128.9508583",0.551701472719903,부산광역시 강서구 공항진입로 25,부산광역시 강서구 대저2동 2157,부산광역시,강서구,공항진입로,부산광역시,강서구,대저2동,미확인 공항진입로 132m 미확인 공항로811번길 204m 미확인 공항앞길 530m,3분,"4,550원",1.1km
864000000000000.0,2021-06-16 6:00,2021-06-16 6:00,35.2449449,128.9838383,35.1898133,128.90402,3355.352,20.02,49.049,121.121,141.141,150.15,230.23,206.206,111.111,0.0,0.0,0.0,0.0,0.0,0.0,"35.2449449, 128.9838383","35.1898133, 128.90402",9.495126584055813,경상남도 김해시 대동면 초정리 152-7,부산광역시 강서구 봉림동 7-2,경상남도,김해시,대동면,부산광역시,강서구,봉림동,미확인 대동로 5.1km 원활 서낙동로 4.3km 미확인 호계로 1.2km,15분,"20,430원",13km
864000000000000.0,2021-06-16 6:00,2021-06-16 6:00,35.1424183,128.9123033,35.1768133,128.9508116,2163.161,197.197,305.305,413.413,29.029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"35.1424183, 128.9123033","35.1768133, 128.9508116",5.184796183110637,부산광역시 강서구 강동동 4999-4,부산광역시 강서구 공항앞길 116,부산광역시,강서구,강동동,부산광역시,강서구,공항앞길,미확인 에코대로 1.2km 원활 낙동남로 2km 원활 공항로 6.8km,18분,"19,570원",14km
864000000000000.0,2021-06-16 6:00,2021-06-16 7:00,35.176575,128.9510083,35.176815,128.9506049,762.762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"35.176575, 128.9510083","35.176815, 128.9506049",0.0453482937246299,부산광역시 강서구 대저2동 2401-2,부산광역시 강서구 대저2동 2162-3,부산광역시,강서구,대저2동,부산광역시,강서구,대저2동,,1분,"4,550원",54m
864000000000000.0,2021-06-16 6:00,2021-06-16 6:00,35.1767316,128.9508583,35.1776349,128.9508033,1420.419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"35.1767316, 128.9508583","35.1776349, 128.9508033",0.1005668306273552,부산광역시 강서구 공항앞길 116,부산광역시 강서구 대저2동 2157,부산광역시,강서구,공항앞길,부산광역시,강서구,대저2동,미확인 공항앞길 51m,1분,"4,550원",118m
864000000000000.0,2021-06-16 6:00,2021-06-16 7:00,35.1768199,128.95084,35.1770816,128.9511533,1919.918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"35.1768199, 128.95084","35.1770816, 128.9511533",0.0407141010505558,부산광역시 강서구 공항앞길 116,부산광역시 강서구 대저2동 2162-5,부산광역시,강서구,공항앞길,부산광역시,강서구,대저2동,,1분,"4,550원",8m
864000000000000.0,2021-06-16 7:00,2021-06-16 7:00,35.1897233,128.904035,35.1354316,128.966165,2760.758,114.114,260.26,101.101,121.121,215.215,46.046,16.016,64.064,31.031,0.0,0.0,0.0,0.0,0.0,"35.1897233, 128.904035","35.1354316, 128.966165",8.267020071309606,부산광역시 강서구 봉림동 10-2,부산광역시 사상구 엄궁동 605-7,부산광역시,강서구,봉림동,부산광역시,사상구,엄궁동,서행 가락대로 2.2km 원활 남해제2고속도로지선 8.4km 미확인 낙동대로943번길 824m,14분,"18,710원",13km
864000000000000.0,2021-06-16 8:00,2021-06-16 9:00,35.1626983,128.9501583,35.14376,129.054335,2496.494,877.877,237.237,65.065,97.097,15.015,6.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"35.1626983, 128.9501583","35.14376, 129.054335",9.702486690634087,부산광역시 강서구 대저2동 3382,부산광역시 부산진구 범천2동 1291-185,부산광역시,강서구,대저2동,부산광역시,부산진구,범천2동,서행 남해제2고속도로지선 3.1km 원활 동서고가로 7.2km 서행 신천대로 1.2km,17분,"20,650원",15km
864000000000000.0,2021-06-16 10:00,2021-06-16 11:00,35.1768233,128.9504916,35.1767449,128.9507883,1087.086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"35.1768233, 128.9504916","35.1767449, 128.9507883",0.0283407124521868,부산광역시 강서구 대저2동 2162-3,부산광역시 강서구 공항앞길 116,부산광역시,강서구,대저2동,부산광역시,강서구,공항앞길,,1분,"4,550원",29m
864000000000000.0,2021-06-16 10:00,2021-06-16 11:00,35.1001349,128.9608883,35.1768683,128.9507583,2392.39,136.136,165.165,138.138,240.24,213.213,129.129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"35.1001349, 128.9608883","35.1768683, 128.9507583",8.581954114681132,부산광역시 사하구 하신중앙로 242,부산광역시 강서구 공항앞길 116,부산광역시,사하구,하신중앙로,부산광역시,강서구,공항앞길,서행 하신중앙로 1.1km 원활 낙동남로 3.1km 원활 공항로 7.1km,16분,"18,390원",13km
864000000000000.0,2021-06-16 10:00,2021-06-16 11:00,35.1768716,128.95075,35.1767233,128.9508666,1321.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"35.1768716, 128.95075","35.1767233, 128.9508666",0.0196019555417694,부산광역시 강서구 공항앞길 116,부산광역시 강서구 대저2동 2401-2,부산광역시,강서구,공항앞길,부산광역시,강서구,대저2동,미확인 공항앞길 15m,1분,"4,550원",25m
864000000000000.0,2021-06-16 10:00,2021-06-16 11:00,35.176905,128.95064,35.1767983,128.9509566,1117.116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"35.176905, 128.95064","35.1767983, 128.9509566",0.0311252692899416,부산광역시 강서구 대저2동 2162-1,부산광역시 강서구 대저2동 2162-5,부산광역시,강서구,대저2동,부산광역시,강서구,대저2동,미확인 공항앞길 42m,1분,"4,550원",57m
864000000000000.0,2021-06-16 10:00,2021-06-16 11:00,35.1765566,128.9506916,35.1767183,128.9510533,1454.453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"35.1765566, 128.9506916","35.1767183, 128.9510533",0.0374702053639556,부산광역시 강서구 대저2동 2401-5,부산광역시 강서구 대저2동 2401-2,부산광역시,강서구,대저2동,부산광역시,강서구,대저2동,미확인 공항앞길 44m,1분,"4,550원",54m
864000000000000.0,2021-06-16 11:00,2021-06-16 11:00,35.1767233,128.9511633,35.1496749,129.0037233,1921.92,78.078,75.075,215.215,149.149,133.133,70.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"35.1767233, 128.9511633","35.1496749, 129.0037233",5.645727235225698,부산광역시 강서구 대저2동 2426,부산광역시 사상구 주례3동 519,부산광역시,강서구,대저2동,부산광역시,사상구,주례3동,미확인 공항로 709m 서행 남해제2고속도로지선 2.8km 서행 가야대로 2.9km,13분,"13,210원",8.9km
864000000000000.0,2021-06-16 12:00,2021-06-16 12:00,37.5677633,126.8251483,37.593215,126.6930283,1801.8,167.167,211.211,174.174,360.36,71.071,150.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"37.5677633, 126.8251483","37.593215, 126.6930283",11.981687530733089,서울특별시 강서구 마곡동 364-1,인천광역시 서구 당하동 93,서울특별시,강서구,마곡동,인천광역시,서구,당하동,원활 올림픽대로 1.8km 원활 벌말로 1.6km 원활 드림로 9.1km,19분,"18,970원",16km
864000000000000.0,2021-06-16 23:00,2021-06-16 23:00,35.1653033,128.9839583,35.1471733,128.8810316,2482.48,265.265,79.079,215.215,151.151,176.176,128.128,161.161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"35.1653033, 128.9839583","35.1471733, 128.8810316",9.571914187753682,부산광역시 사상구 괘법동 270-6,부산광역시 강서구 범방동 1491,부산광역시,사상구,괘법동,부산광역시,강서구,범방동,미확인 새벽로 1.3km 원활 남해제2고속도로지선 8.5km 원활 가락대로 2.8km,17분,"19,590원",14km
862000000000000.0,2021-06-16 23:00,2021-06-16 23:00,37.5416733,126.8710766,37.56323,126.8615433,2006.004,198.198,123.123,34.034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"37.5416733, 126.8710766","37.56323, 126.8615433",2.540056998355471,서울특별시 양천구 목2동 231-33,서울특별시 강서구 가양3동 1485-3,서울특별시,양천구,목2동,서울특별시,강서구,가양3동,미확인 목동중앙본로 553m 서행 목동중앙북로 777m 미확인 공항대로59길 591m,6분,"5,790원",3.4km
864000000000000.0,2021-06-16 23:00,2021-06-16 23:00,37.5320649,126.8811816,37.56157,126.8640149,5041.036,192.192,149.149,76.076,24.024,22.022,5.005,9.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"37.5320649, 126.8811816","37.56157, 126.8640149",3.613074451889607,서울특별시 양천구 목동 912-4,서울특별시 강서구 가양동 1487-1,서울특별시,양천구,목동,서울특별시,강서구,가양동,서행 목동동로 1.1km 서행 안양천로 1.3km 서행 양천로 1.8km,10분,"7,550원",5.4km
864000000000000.0,2021-06-16 23:00,2021-06-17 0:00,35.1767266,128.9506466,35.0703566,128.8338,2470.468,298.298,223.223,190.19,337.337,495.495,184.184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"35.1767266, 128.9506466","35.0703566, 128.8338",15.900612834078403,부산광역시 강서구 대저2동 2162-6,부산광역시 강서구 성북동 949,부산광역시,강서구,대저2동,부산광역시,강서구,성북동,서행 남해제2고속도로지선 6.8km 원활 가락대로 8.1km 미확인 신항남로 6.4km,27분,"32,600원",24km
864000000000000.0,2021-06-16 23:00,2021-06-16 23:00,35.1471733,128.8810316,35.146095,128.88067,2241.239,26.026,12.012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"35.1471733, 128.8810316","35.146095, 128.88067",0.1243275256412266,부산광역시 강서구 범방동 1491,부산광역시 강서구 범방동 1492-6,부산광역시,강서구,범방동,부산광역시,강서구,범방동,미확인 범방3로46번길 73m 미확인 범방3로30번길 135m,1분,"4,550원",227m
864000000000000.0,2021-06-16 23:00,2021-06-17 0:00,35.146095,128.88067,35.1460483,128.8807783,927.927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"35.146095, 128.88067","35.1460483, 128.8807783",0.0111322707219057,부산광역시 강서구 범방동 1492-6,부산광역시 강서구 범방동 2-584,부산광역시,강서구,범방동,부산광역시,강서구,범방동,미확인 범방3로46번길 237m,1분,"4,550원",419m
864000000000000.0,2021-06-17 0:00,2021-06-17 0:00,37.5615433,126.863945,37.5631416,126.8616766,2259.257,5.005,26.026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"37.5615433, 126.863945","37.5631416, 126.8616766",0.267512973612778,서울특별시 강서구 가양동 1487-1,서울특별시 강서구 가양3동 1485-3,서울특별시,강서구,가양동,서울특별시,강서구,가양3동,미확인 허준로 36m,1분,"4,600원",256m
864000000000000.0,2021-06-17 0:00,2021-06-17 1:00,37.593215,126.6930283,37.5678266,126.8250866,3101.098,200.2,90.09,80.08,126.126,53.053,315.315,4.004,130.13,0.0,0.0,0.0,0.0,0.0,0.0,"37.593215, 126.6930283","37.5678266, 126.8250866",11.974738202216338,인천광역시 서구 당하동 93,서울특별시 강서구 마곡동 364-1,인천광역시,서구,당하동,서울특별시,강서구,마곡동,원활 드림로 9.2km 원활 벌말로 1.6km 원활 올림픽대로 1.9km,21분,"19,250원",17km
862000000000000.0,2021-06-17 0:00,2021-06-17 0:00,37.5633016,126.8615783,37.5612016,126.8635016,1549.548,29.029,18.018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"37.5633016, 126.8615783","37.5612016, 126.8635016",0.2885582985423369,서울특별시 강서구 가양3동 1485-3,서울특별시 강서구 가양동 1485-4,서울특별시,강서구,가양3동,서울특별시,강서구,가양동,미확인 허준로 238m,1분,"4,600원",300m
864000000000000.0,2021-06-17 1:00,2021-06-17 1:00,35.1460766,128.8808649,35.1455133,128.8822983,1560.559,3.003,10.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"35.1460766, 128.8808649","35.1455133, 128.8822983",0.1445993831937533,부산광역시 강서구 범방동 2-584,부산광역시 강서구 범방동 1488-9,부산광역시,강서구,범방동,부산광역시,강서구,범방동,미확인 범방3로30번길 81m 미확인 범방3로46번길 237m,1분,"4,550원",565m
864000000000000.0,2021-06-17 1:00,2021-06-17 2:00,35.5527483,129.1387916,35.176725,128.9507316,2107.105,197.197,234.234,207.207,108.108,175.175,589.589,95.095,838.838,153.153,0.0,0.0,0.0,0.0,0.0,"35.5527483, 129.1387916","35.176725, 128.9507316",45.15568794012126,울산광역시 울주군 삼남면 신화리 산3-3,부산광역시 강서구 공항앞길 116,울산광역시,울주군,삼남면,부산광역시,강서구,공항앞길,원활 경부고속도로 26km 원활 중앙고속도로지선 8.1km 원활 중앙고속도로(삼락-대동) 6.7km,43분,"64,010원",53km
862000000000000.0,2021-06-17 1:00,2021-06-17 1:00,37.5612016,126.8635016,37.5610149,126.862235,1633.632,13.013,13.013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"37.5612016, 126.8635016","37.5610149, 126.862235",0.1135578912026035,서울특별시 강서구 가양동 1485-4,서울특별시 가양7단지상가앞,서울특별시,강서구,가양동,서울특별시,가양7단지상가앞,,미확인 허준로 269m,1분,"4,600원",279m
864000000000000.0,2021-06-17 1:00,2021-06-17 1:00,35.1455133,128.8822983,35.16531,129.0584733,3269.266,323.323,151.151,242.242,262.262,148.148,49.049,190.19,58.058,0.0,0.0,0.0,0.0,0.0,0.0,"35.1455133, 128.8822983","35.16531, 129.0584733",16.167044909519408,부산광역시 강서구 범방동 1488-9,부산광역시 부산진구 범전동 252-1,부산광역시,강서구,범방동,부산광역시,부산진구,범전동,원활 가락대로 2.8km 원활 남해제2고속도로지선 9km 원활 동서고가로 7.2km,21분,"28,530원",22km
864000000000000.0,2021-06-17 1:00,2021-06-17 2:00,35.1766366,128.950865,35.2231966,128.683965,3006.003,118.118,151.151,60.06,414.414,261.261,172.172,97.097,224.224,292.292,0.0,8.008,0.0,0.0,0.0,"35.1766366, 128.950865","35.2231966, 128.683965",24.79768706045322,부산광역시 강서구 대저2동 2401-5,경상남도 창원시 성산구 상남동 14-2,부산광역시,강서구,대저2동,경상남도,창원시,성산구,원활 남해제2고속도로지선 16km 원활 금관대로 7.1km 원활 창원대로 4.3km,31분,"47,380원",33km
864000000000000.0,2021-06-17 1:00,2021-06-17 1:00,35.1768683,128.9507583,35.2843566,128.7007716,4093.089,20.02,94.094,38.038,119.119,121.121,74.074,173.173,302.302,323.323,8.008,282.282,0.0,0.0,0.0,"35.1768683, 128.9507583","35.2843566, 128.7007716",25.659488756433188,부산광역시 강서구 공항앞길 116,경상남도 창원시 의창구 동읍 송정리 10-19,부산광역시,강서구,공항앞길,경상남도,창원시,의창구,미확인 공항로 709m 원활 남해제2고속도로지선 20km 원활 남해고속도로 13km,28분,"50,710원",35km
864000000000000.0,2021-06-17 1:00,2021-06-17 2:00,35.1764683,128.9509766,35.2750233,129.2374383,4043.039,122.122,165.165,159.159,264.264,282.282,572.572,426.426,118.118,7.007,7.007,0.0,0.0,0.0,0.0,"35.1764683, 128.9509766","35.2750233, 129.2374383",28.23392984309534,부산광역시 강서구 대저2동 2401-2,부산광역시 기장군 일광면 이천리 672-1,부산광역시,강서구,대저2동,부산광역시,기장군,일광면,원활 공항로 2.9km 원활 중앙고속도로(삼락-대동) 5.2km 원활 부산외곽순환고속도로 25km,32분,"55,690원",38km
864000000000000.0,2021-06-17 1:00,2021-06-17 1:00,37.5631116,126.8616066,37.5674783,126.8507483,4486.482,162.162,115.115,54.054,57.057,14.014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"37.5631116, 126.8616066","37.5674783, 126.8507483",1.0731754726804978,서울특별시 강서구 가양3동 1485-3,서울특별시 강서구 가양동 26-21,서울특별시,강서구,가양3동,서울특별시,강서구,가양동,미확인 허준로 1.8km,5분,"4,600원",1.8km
864000000000000.0,2021-06-17 1:00,2021-06-17 2:00,37.5674783,126.8507483,37.565605,126.9889716,5937.932,473.473,342.342,325.325,167.167,150.15,41.041,3.003,8.008,0.0,0.0,0.0,0.0,0.0,0.0,"37.5674783, 126.8507483","37.565605, 126.9889716",12.184548190278072,서울특별시 강서구 가양동 26-21,서울특별시 중구 을지로2가 146-2,서울특별시,강서구,가양동,서울특별시,중구,을지로2가,서행 올림픽대로 2.3km 원활 강변북로 9.2km 서행 마포대로 2.4km,26분,"20,550원",19km
864000000000000.0,2021-06-17 1:00,2021-06-17 2:00,35.17663,128.9507583,35.22034,128.8278649,1907.906,104.104,189.189,230.23,157.157,10.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"35.17663, 128.9507583","35.22034, 128.8278649",12.178505618972387,부산광역시 강서구 대저2동 2401-5,경상남도 김해시 주촌면 망덕리 311,부산광역시,강서구,대저2동,경상남도,김해시,주촌면,원활 공항로 2.9km 원활 낙동북로 4.3km 원활 동서대로 5km,24분,"30,460원",21km
864000000000000.0,2021-06-17 1:00,2021-06-17 2:00,35.1406516,129.0632866,35.176715,128.9507183,2401.399,491.491,104.104,90.09,307.307,76.076,82.082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"35.1406516, 129.0632866","35.176715, 128.9507183",10.991082229439476,부산광역시 조방면옥,부산광역시 강서구 공항앞길 116,부산광역시,조방면옥,,부산광역시,강서구,공항앞길,원활 동서고가로 11km 원활 남해제2고속도로지선 1.9km 원활 공항로 1.1km,17분,"22,930원",17km
864000000000000.0,2021-06-17 2:00,2021-06-17 2:00,35.176725,128.9507316,35.1777016,128.9506416,1628.627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"35.176725, 128.9507316","35.1777016, 128.9506416",0.108900761061221,부산광역시 강서구 공항앞길 116,부산광역시 강서구 대저2동 2157-1,부산광역시,강서구,공항앞길,부산광역시,강서구,대저2동,미확인 공항앞길 97m 미확인 공항진입로 180m,1분,"4,550원",323m
864000000000000.0,2021-06-17 2:00,2021-06-17 3:00,35.1767216,128.9507549,35.1634949,129.166175,2250.248,323.323,194.194,703.703,393.393,208.208,108.108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"35.1767216, 128.9507549","35.1634949, 129.166175",19.63596143736425,부산광역시 강서구 공항앞길 116,부산광역시 해운대구 중1동 1219-3,부산광역시,강서구,공항앞길,부산광역시,해운대구,중1동,원활 동서고가로 9.9km 원활 번영로 5.1km 서행 해운대로 4km,33분,"39,050원",30km
864000000000000.0,2021-06-17 2:00,2021-06-17 3:00,35.17663,128.9509283,35.1933283,128.80129,2331.329,116.116,164.164,201.201,279.279,385.385,113.113,142.142,31.031,58.058,0.0,0.0,0.0,0.0,0.0,"35.17663, 128.9509283","35.1933283, 128.80129",13.725194968591495,부산광역시 강서구 대저2동 2401-2,경상남도 김해시 금관대로 삼문로19 대암월드피아 2층 201호,부산광역시,강서구,대저2동,경상남도,김해시,금관대로,NaN,NaN,NaN,NaN
864000000000000.0,2021-06-17 3:00,2021-06-17 3:00,35.1776866,128.95086,35.1768233,128.9507466,1531.53,4.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"35.1776866, 128.95086","35.1768233, 128.9507466",0.0965464280233436,부산광역시 강서구 대저2동 2157,부산광역시 강서구 공항앞길 116,부산광역시,강서구,대저2동,부산광역시,강서구,공항앞길,,1분,"4,550원",25m
864000000000000.0,2021-06-17 3:00,2021-06-17 4:00,35.1551549,129.134245,35.17756,128.9014333,2307.305,473.473,213.213,291.291,511.511,41.041,243.243,146.146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"35.1551549, 129.134245","35.17756, 128.9014333",21.30874449424743,부산광역시 수영구 민락동 110-87,부산광역시 강서구 봉림동 64-4,부산광역시,수영구,민락동,부산광역시,강서구,봉림동,원활 황령대로 3.7km 원활 동서고가로 9.9km 원활 남해제2고속도로지선 8.5km,29분,"35,950원",28km
864000000000000.0,2021-06-17 3:00,2021-06-17 4:00,35.1768049,128.9508183,35.1677566,129.1344166,3318.693848,322.322,148.148,441.441,398.398,492.492,169.169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"35.1768049, 128.9508183","35.1677566, 129.1344166",16.718190644402075,부산광역시 강서구 공항앞길 116,부산광역시 해운대구 우2동 1501,부산광역시,강서구,공항앞길,부산광역시,해운대구,우2동,서행 남해제2고속도로지선 3.1km 원활 동서고가로 9.9km 원활 번영로 5.1km,28분,"34,170원",26km
864000000000000.0,2021-06-17 3:00,2021-06-17 5:00,35.2231966,128.683965,35.1766333,128.9506916,2816.814,491.491,405.405,316.316,290.29,236.236,277.277,431.431,45.045,0.0,0.0,0.0,0.0,0.0,0.0,"35.2231966, 128.683965","35.1766333, 128.9506916",24.782356071898704,경상남도 창원시 성산구 상남동 14-2,부산광역시 강서구 대저2동 2401-5,경상남도,창원시,성산구,부산광역시,강서구,대저2동,원활 창원대로 4.3km 원활 금관대로 7km 원활 남해제2고속도로지선 16km,32분,"51,030원",33km
864000000000000.0,2021-06-17 4:00,2021-06-17 5:00,35.235535,128.6416833,35.1768483,128.9508916,3389.386,126.126,200.2,332.332,369.369,253.253,280.28,59.059,92.092,176.176,155.155,37.037,0.0,0.0,0.0,"35.235535, 128.6416833","35.1768483, 128.9508916",28.84123455717312,경상남도 창원시 의창구 팔룡동 35-2,부산광역시 강서구 대저2동 2162-2,경상남도,창원시,의창구,부산광역시,강서구,대저2동,원활 창원대로 9.7km 원활 금관대로 7km 원활 남해제2고속도로지선 16km,35분,"56,190원",37km
864000000000000.0,2021-06-17 5:00,2021-06-17 6:00,35.177605,128.9010833,35.1768416,128.9509316,2329.327,67.067,134.134,183.183,161.161,79.079,212.212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"35.177605, 128.9010833","35.1768416, 128.9509316",4.531405676349629,부산광역시 강서구 가락동 63-2,부산광역시 강서구 대저2동 2162-2,부산광역시,강서구,가락동,부산광역시,강서구,대저2동,원활 가락대로 1.5km 서행 남해제2고속도로지선 7.4km 원활 공항로 1.3km,14분,"17,930원",13km
864000000000000.0,2021-06-17 6:00,2021-06-17 6:00,35.1768416,128.9509316,35.1767333,128.9508316,1069.92395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"35.1768416, 128.9509316","35.1767333, 128.9508316",0.0150873178922236,부산광역시 강서구 대저2동 2162-2,부산광역시 강서구 공항앞길 116,부산광역시,강서구,대저2동,부산광역시,강서구,공항앞길,,1분,"4,550원",1m
864000000000000.0,2021-06-17 6:00,2021-06-17 7:00,37.7495533,127.0429366,37.561895,126.8637233,6032.026,464.464,432.432,217.217,363.363,263.263,368.368,288.288,57.057,254.254,254.254,389.389,7.007,173.173,0.0,"37.7495533, 127.0429366","37.561895, 126.8637233",26.15950335480427,경기도 의정부시 신흥로 374,서울특별시 강서구 양천로61길 101,경기도,의정부시,신흥로,서울특별시,강서구,양천로61길,원활 서부로 4.9km 원활 수도권제1순환고속도로 20km 원활 평택파주고속도로(서울-문산) 12km,33분,"44,890원",42km
